order_date,order_time,item_serial,order_revenue,box_type,delivery_region,distance_(miles),order_week,order_month,order_year,financial_quarter
2022-05-04,12:08,69850,20.0,small,greater_london,25,18,May,2022,Q2
2022-05-04,22:17,77088,100.0,large,greater_london,36,18,May,2022,Q2
2022-05-05,21:19,72155,20.0,small,south_west,242,18,May,2022,Q2
2022-05-05,10:16,75276,100.0,large,greater_london,26,18,May,2022,Q2
2022-05-06,09:04,50506,20.0,small,east_midlands,113,18,May,2022,Q2
2022-05-06,10:43,60019,20.0,small,south_east,61,18,May,2022,Q2
2022-05-06,08:37,4689,20.0,small,greater_london,7,18,May,2022,Q2
2022-05-06,22:05,48987,20.0,small,south_west,72,18,May,2022,Q2
2022-05-07,21:19,30067,20.0,small,south_west,197,18,May,2022,Q2
2022-05-07,23:41,53141,20.0,small,south_east,72,18,May,2022,Q2
2022-05-07,15:54,99849,100.0,large,greater_london,49,18,May,2022,Q2
2022-05-07,14:15,82343,100.0,large,south_west,137,18,May,2022,Q2
2022-05-07,08:45,97274,100.0,large,south_wales,238,18,May,2022,Q2
2022-05-07,01:41,20263,20.0,small,south_west,230,18,May,2022,Q2
2022-05-08,10:57,11241,20.0,small,south_east,57,18,May,2022,Q2
2022-05-08,15:29,90951,100.0,large,south_east,46,18,May,2022,Q2
2022-05-08,19:09,314,20.0,small,south_east,77,18,May,2022,Q2
2022-05-08,22:29,49624,20.0,small,east_midlands,40,18,May,2022,Q2
2022-05-09,08:01,77229,100.0,large,south_east,67,19,May,2022,Q2
2022-05-09,14:52,38037,20.0,small,south_wales,153,19,May,2022,Q2
2022-05-09,21:42,5400,20.0,small,south_west,201,19,May,2022,Q2
2022-05-10,04:09,37810,20.0,small,south_west,296,19,May,2022,Q2
2022-05-10,14:58,43528,20.0,small,south_west,287,19,May,2022,Q2
2022-05-10,20:23,9325,20.0,small,south_west,182,19,May,2022,Q2
2022-05-11,14:32,72225,20.0,small,south_west,84,19,May,2022,Q2
2022-05-11,03:33,94197,100.0,large,greater_london,23,19,May,2022,Q2
2022-05-12,02:15,21583,20.0,small,south_east,60,19,May,2022,Q2
2022-05-12,14:02,71536,20.0,small,north_east,258,19,May,2022,Q2
2022-05-12,15:35,38808,20.0,small,greater_london,40,19,May,2022,Q2
2022-05-12,23:06,58484,20.0,small,east_midlands,99,19,May,2022,Q2
2022-05-13,10:51,80939,100.0,large,south_east,56,19,May,2022,Q2
2022-05-13,12:49,82043,100.0,large,greater_london,27,19,May,2022,Q2
2022-05-13,21:59,28095,20.0,small,south_east,43,19,May,2022,Q2
2022-05-14,23:58,70739,20.0,small,north_east,180,19,May,2022,Q2
2022-05-14,02:41,23126,20.0,small,south_east,60,19,May,2022,Q2
2022-05-14,06:23,62171,20.0,small,south_west,127,19,May,2022,Q2
2022-05-14,08:06,36337,20.0,small,south_east,61,19,May,2022,Q2
2022-05-14,12:05,49630,20.0,small,south_west,103,19,May,2022,Q2
2022-05-15,11:20,40666,20.0,small,greater_london,47,19,May,2022,Q2
2022-05-15,22:13,86047,100.0,large,greater_london,20,19,May,2022,Q2
2022-05-15,07:52,96153,100.0,large,north_east,205,19,May,2022,Q2
2022-05-16,10:10,26715,20.0,small,east_midlands,97,20,May,2022,Q2
2022-05-16,16:21,91809,100.0,large,greater_london,39,20,May,2022,Q2
2022-05-17,00:46,77623,100.0,large,south_wales,146,20,May,2022,Q2
2022-05-17,02:21,47276,20.0,small,south_east,54,20,May,2022,Q2
2022-05-17,12:52,35328,20.0,small,south_east,68,20,May,2022,Q2
2022-05-17,23:05,34546,20.0,small,east_midlands,78,20,May,2022,Q2
2022-05-18,05:07,38961,20.0,small,east_midlands,56,20,May,2022,Q2
2022-05-18,08:12,57877,20.0,small,south_east,75,20,May,2022,Q2
2022-05-18,14:40,89024,100.0,large,greater_london,7,20,May,2022,Q2
2022-05-18,23:44,90674,100.0,large,south_east,63,20,May,2022,Q2
2022-05-18,23:52,29315,20.0,small,south_east,78,20,May,2022,Q2
2022-05-19,14:15,3887,20.0,small,south_east,75,20,May,2022,Q2
2022-05-19,17:09,70039,20.0,small,south_wales,198,20,May,2022,Q2
2022-05-19,07:15,54037,20.0,small,south_wales,158,20,May,2022,Q2
2022-05-19,02:42,56194,20.0,small,west_midlands,148,20,May,2022,Q2
2022-05-20,03:39,1318,20.0,small,west_midlands,105,20,May,2022,Q2
2022-05-20,10:46,37623,20.0,small,greater_london,21,20,May,2022,Q2
2022-05-20,16:51,47407,20.0,small,south_wales,196,20,May,2022,Q2
2022-05-20,19:03,18375,20.0,small,greater_london,33,20,May,2022,Q2
2022-05-20,22:20,87999,100.0,large,south_east,46,20,May,2022,Q2
2022-05-21,08:13,56981,20.0,small,north_east,210,20,May,2022,Q2
2022-05-21,12:02,64065,20.0,small,south_wales,216,20,May,2022,Q2
2022-05-21,16:29,86725,100.0,large,south_east,65,20,May,2022,Q2
2022-05-22,01:21,35801,20.0,small,north_wales,238,20,May,2022,Q2
2022-05-22,09:18,52618,20.0,small,south_wales,217,20,May,2022,Q2
2022-05-22,15:10,42779,20.0,small,south_east,73,20,May,2022,Q2
2022-05-22,19:31,95790,100.0,large,south_east,60,20,May,2022,Q2
2022-05-23,17:07,40510,20.0,small,south_east,49,21,May,2022,Q2
2022-05-23,13:24,80348,100.0,large,east_midlands,112,21,May,2022,Q2
2022-05-23,19:51,11264,20.0,small,south_east,43,21,May,2022,Q2
2022-05-23,08:53,99764,100.0,large,greater_london,11,21,May,2022,Q2
2022-05-23,13:07,90023,100.0,large,south_east,67,21,May,2022,Q2
2022-05-23,05:11,62989,20.0,small,south_east,49,21,May,2022,Q2
2022-05-24,06:20,66750,20.0,small,east_midlands,63,21,May,2022,Q2
2022-05-24,12:44,60875,20.0,small,greater_london,12,21,May,2022,Q2
2022-05-24,20:40,29681,20.0,small,south_east,43,21,May,2022,Q2
2022-05-25,06:08,12426,20.0,small,greater_london,9,21,May,2022,Q2
2022-05-25,14:49,59460,20.0,small,greater_london,18,21,May,2022,Q2
2022-05-25,23:57,57208,20.0,small,east_midlands,113,21,May,2022,Q2
2022-05-26,07:41,16978,20.0,small,greater_london,25,21,May,2022,Q2
2022-05-26,09:09,37485,20.0,small,south_east,67,21,May,2022,Q2
2022-05-26,12:03,39725,20.0,small,south_east,76,21,May,2022,Q2
2022-05-26,14:42,89748,100.0,large,south_wales,246,21,May,2022,Q2
2022-05-26,19:15,15051,20.0,small,east_midlands,62,21,May,2022,Q2
2022-05-26,21:45,88318,100.0,large,east_midlands,120,21,May,2022,Q2
2022-05-27,07:04,66146,20.0,small,south_east,65,21,May,2022,Q2
2022-05-27,22:26,72866,20.0,small,south_wales,206,21,May,2022,Q2
2022-05-27,04:15,1977,20.0,small,east_midlands,62,21,May,2022,Q2
2022-05-27,13:34,70691,20.0,small,greater_london,38,21,May,2022,Q2
2022-05-28,03:33,66655,20.0,small,south_east,79,21,May,2022,Q2
2022-05-28,04:24,27663,20.0,small,greater_london,47,21,May,2022,Q2
2022-05-28,04:32,91431,100.0,large,east_midlands,84,21,May,2022,Q2
2022-05-28,11:03,3737,20.0,small,south_wales,193,21,May,2022,Q2
2022-05-28,21:38,4823,20.0,small,south_east,44,21,May,2022,Q2
2022-05-29,07:56,50047,20.0,small,greater_london,36,21,May,2022,Q2
2022-05-29,09:43,65498,20.0,small,greater_london,7,21,May,2022,Q2
2022-05-29,15:11,51423,20.0,small,south_east,41,21,May,2022,Q2
2022-05-29,17:23,54719,20.0,small,south_east,66,21,May,2022,Q2
2022-05-29,20:23,30977,20.0,small,greater_london,38,21,May,2022,Q2
2022-05-29,23:02,43115,20.0,small,east_midlands,99,21,May,2022,Q2
2022-05-30,14:08,97182,100.0,large,greater_london,49,22,May,2022,Q2
2022-05-30,17:29,63137,20.0,small,greater_london,50,22,May,2022,Q2
2022-05-30,10:45,48491,20.0,small,greater_london,21,22,May,2022,Q2
2022-05-30,07:17,65991,20.0,small,greater_london,14,22,May,2022,Q2
2022-05-30,10:42,79120,100.0,large,south_wales,147,22,May,2022,Q2
2022-05-31,04:30,70179,20.0,small,east_midlands,66,22,May,2022,Q2
2022-05-31,15:41,96031,100.0,large,greater_london,27,22,May,2022,Q2
2022-06-01,01:11,26712,20.0,small,south_west,255,22,June,2022,Q2
2022-06-01,08:11,83002,100.0,large,south_wales,234,22,June,2022,Q2
2022-06-01,09:48,86832,100.0,large,east_midlands,72,22,June,2022,Q2
2022-06-01,12:39,67067,20.0,small,south_west,69,22,June,2022,Q2
2022-06-01,17:27,62294,20.0,small,east_midlands,99,22,June,2022,Q2
2022-06-01,19:40,46516,20.0,small,south_west,291,22,June,2022,Q2
2022-06-01,20:34,59318,20.0,small,south_wales,194,22,June,2022,Q2
2022-06-02,22:49,36208,20.0,small,south_east,54,22,June,2022,Q2
2022-06-02,13:31,93168,100.0,large,south_west,288,22,June,2022,Q2
2022-06-02,16:50,85729,100.0,large,north_wales,163,22,June,2022,Q2
2022-06-02,06:38,71559,20.0,small,greater_london,17,22,June,2022,Q2
2022-06-02,02:33,81012,100.0,large,greater_london,22,22,June,2022,Q2
2022-06-02,08:25,53243,20.0,small,south_east,78,22,June,2022,Q2
2022-06-03,22:02,59419,20.0,small,south_east,65,22,June,2022,Q2
2022-06-03,16:24,62322,20.0,small,south_west,163,22,June,2022,Q2
2022-06-03,10:59,86105,100.0,large,south_east,67,22,June,2022,Q2
2022-06-03,19:40,3444,20.0,small,north_east,177,22,June,2022,Q2
2022-06-03,04:21,32982,20.0,small,east_midlands,49,22,June,2022,Q2
2022-06-03,02:54,30461,20.0,small,south_east,56,22,June,2022,Q2
2022-06-03,05:20,78462,100.0,large,south_west,257,22,June,2022,Q2
2022-06-04,05:31,75899,100.0,large,south_wales,235,22,June,2022,Q2
2022-06-04,10:55,4624,20.0,small,south_east,58,22,June,2022,Q2
2022-06-04,12:23,43134,20.0,small,south_east,49,22,June,2022,Q2
2022-06-04,15:43,45369,20.0,small,greater_london,40,22,June,2022,Q2
2022-06-04,19:24,63166,20.0,small,east_midlands,83,22,June,2022,Q2
2022-06-04,22:39,65040,20.0,small,greater_london,35,22,June,2022,Q2
2022-06-05,19:12,85031,100.0,large,greater_london,42,22,June,2022,Q2
2022-06-05,11:36,56485,20.0,small,south_wales,230,22,June,2022,Q2
2022-06-05,04:38,68124,20.0,small,greater_london,47,22,June,2022,Q2
2022-06-05,00:51,75329,100.0,large,west_midlands,100,22,June,2022,Q2
2022-06-05,05:07,97504,100.0,large,south_east,43,22,June,2022,Q2
2022-06-06,01:14,1399,20.0,small,greater_london,19,23,June,2022,Q2
2022-06-06,05:51,55610,20.0,small,south_east,64,23,June,2022,Q2
2022-06-06,06:07,16062,20.0,small,south_east,75,23,June,2022,Q2
2022-06-06,12:17,69293,20.0,small,greater_london,36,23,June,2022,Q2
2022-06-06,15:44,40532,20.0,small,south_wales,220,23,June,2022,Q2
2022-06-06,19:33,29269,20.0,small,greater_london,20,23,June,2022,Q2
2022-06-07,22:42,4032,20.0,small,south_west,110,23,June,2022,Q2
2022-06-07,08:03,27353,20.0,small,east_midlands,72,23,June,2022,Q2
2022-06-07,14:51,3744,20.0,small,greater_london,14,23,June,2022,Q2
2022-06-07,00:48,94932,100.0,large,south_east,46,23,June,2022,Q2
2022-06-07,05:30,1937,20.0,small,east_midlands,116,23,June,2022,Q2
2022-06-08,03:17,18939,20.0,small,greater_london,28,23,June,2022,Q2
2022-06-08,03:51,37398,20.0,small,south_wales,219,23,June,2022,Q2
2022-06-08,10:59,64257,20.0,small,greater_london,17,23,June,2022,Q2
2022-06-08,17:01,89401,100.0,large,south_west,204,23,June,2022,Q2
2022-06-08,18:34,67175,20.0,small,south_east,70,23,June,2022,Q2
2022-06-08,22:49,14265,20.0,small,greater_london,18,23,June,2022,Q2
2022-06-09,10:11,99643,100.0,large,south_east,59,23,June,2022,Q2
2022-06-09,03:48,74109,20.0,small,east_midlands,95,23,June,2022,Q2
2022-06-09,07:42,76948,100.0,large,north_east,254,23,June,2022,Q2
2022-06-09,08:31,6369,20.0,small,south_west,260,23,June,2022,Q2
2022-06-09,17:18,23295,20.0,small,greater_london,30,23,June,2022,Q2
2022-06-10,21:29,46716,20.0,small,south_west,276,23,June,2022,Q2
2022-06-10,11:50,78315,100.0,large,south_wales,191,23,June,2022,Q2
2022-06-10,19:19,52101,20.0,small,south_east,50,23,June,2022,Q2
2022-06-10,00:06,47957,20.0,small,west_midlands,91,23,June,2022,Q2
2022-06-10,06:21,32881,20.0,small,south_west,260,23,June,2022,Q2
2022-06-11,01:26,86670,100.0,large,south_east,69,23,June,2022,Q2
2022-06-11,02:26,25056,20.0,small,greater_london,30,23,June,2022,Q2
2022-06-11,09:13,66857,20.0,small,south_east,66,23,June,2022,Q2
2022-06-11,10:17,49401,20.0,small,greater_london,43,23,June,2022,Q2
2022-06-11,17:55,25761,20.0,small,south_east,71,23,June,2022,Q2
2022-06-11,19:23,31164,20.0,small,east_midlands,66,23,June,2022,Q2
2022-06-11,20:17,334,20.0,small,south_wales,182,23,June,2022,Q2
2022-06-12,14:21,76243,100.0,large,greater_london,9,23,June,2022,Q2
2022-06-12,21:13,91891,100.0,large,greater_london,11,23,June,2022,Q2
2022-06-12,19:18,95477,100.0,large,east_midlands,109,23,June,2022,Q2
2022-06-12,09:00,62389,20.0,small,greater_london,32,23,June,2022,Q2
2022-06-12,08:19,64116,20.0,small,greater_london,27,23,June,2022,Q2
2022-06-12,03:44,1991,20.0,small,south_west,78,23,June,2022,Q2
2022-06-12,09:33,1424,20.0,small,greater_london,25,23,June,2022,Q2
2022-06-13,03:54,98655,100.0,large,greater_london,34,24,June,2022,Q2
2022-06-13,05:23,84767,100.0,large,north_east,216,24,June,2022,Q2
2022-06-13,11:25,53680,20.0,small,greater_london,36,24,June,2022,Q2
2022-06-13,16:35,35394,20.0,small,greater_london,17,24,June,2022,Q2
2022-06-13,17:31,64565,20.0,small,west_midlands,120,24,June,2022,Q2
2022-06-13,21:47,89944,100.0,large,south_west,176,24,June,2022,Q2
2022-06-14,08:48,39156,20.0,small,south_west,107,24,June,2022,Q2
2022-06-14,07:22,93506,100.0,large,north_east,239,24,June,2022,Q2
2022-06-14,14:41,3011,20.0,small,greater_london,11,24,June,2022,Q2
2022-06-14,00:06,37047,20.0,small,south_east,80,24,June,2022,Q2
2022-06-14,02:17,30195,20.0,small,greater_london,31,24,June,2022,Q2
2022-06-14,20:41,3051,20.0,small,south_wales,204,24,June,2022,Q2
2022-06-15,23:50,48849,20.0,small,south_east,45,24,June,2022,Q2
2022-06-15,18:04,13790,20.0,small,south_west,225,24,June,2022,Q2
2022-06-15,15:28,4917,20.0,small,south_west,100,24,June,2022,Q2
2022-06-15,20:08,87497,100.0,large,greater_london,19,24,June,2022,Q2
2022-06-15,11:28,30685,20.0,small,greater_london,19,24,June,2022,Q2
2022-06-15,04:36,75968,100.0,large,greater_london,45,24,June,2022,Q2
2022-06-15,12:21,23071,20.0,small,south_west,234,24,June,2022,Q2
2022-06-16,01:24,14176,20.0,small,greater_london,27,24,June,2022,Q2
2022-06-16,04:45,98949,100.0,large,north_east,179,24,June,2022,Q2
2022-06-16,10:09,34656,20.0,small,east_midlands,40,24,June,2022,Q2
2022-06-16,17:33,31464,20.0,small,south_west,196,24,June,2022,Q2
2022-06-16,17:49,19879,20.0,small,greater_london,24,24,June,2022,Q2
2022-06-16,21:39,62600,20.0,small,south_west,269,24,June,2022,Q2
2022-06-17,05:13,35544,20.0,small,greater_london,15,24,June,2022,Q2
2022-06-17,09:31,68587,20.0,small,south_west,115,24,June,2022,Q2
2022-06-17,17:07,34675,20.0,small,east_midlands,44,24,June,2022,Q2
2022-06-17,21:34,10192,20.0,small,south_west,151,24,June,2022,Q2
2022-06-18,20:51,32862,20.0,small,greater_london,50,24,June,2022,Q2
2022-06-18,18:10,64357,20.0,small,greater_london,45,24,June,2022,Q2
2022-06-18,15:01,50944,20.0,small,west_midlands,128,24,June,2022,Q2
2022-06-18,10:39,70772,20.0,small,greater_london,41,24,June,2022,Q2
2022-06-18,02:47,41847,20.0,small,west_midlands,136,24,June,2022,Q2
2022-06-18,05:01,6931,20.0,small,west_midlands,118,24,June,2022,Q2
2022-06-19,00:09,44751,20.0,small,south_wales,191,24,June,2022,Q2
2022-06-19,06:48,48732,20.0,small,south_east,43,24,June,2022,Q2
2022-06-19,11:45,36421,20.0,small,south_east,46,24,June,2022,Q2
2022-06-19,14:55,46229,20.0,small,north_wales,237,24,June,2022,Q2
2022-06-19,16:46,90584,100.0,large,south_wales,225,24,June,2022,Q2
2022-06-19,20:57,55315,20.0,small,greater_london,6,24,June,2022,Q2
2022-06-19,21:20,49746,20.0,small,greater_london,15,24,June,2022,Q2
2022-06-20,05:14,33164,20.0,small,south_wales,154,25,June,2022,Q2
2022-06-20,09:17,14151,20.0,small,north_east,226,25,June,2022,Q2
2022-06-20,16:57,75724,100.0,large,west_midlands,96,25,June,2022,Q2
2022-06-21,23:57,99848,100.0,large,west_midlands,93,25,June,2022,Q2
2022-06-21,23:51,44025,20.0,small,south_west,272,25,June,2022,Q2
2022-06-21,17:54,15215,20.0,small,south_east,66,25,June,2022,Q2
2022-06-21,03:26,17641,20.0,small,south_east,70,25,June,2022,Q2
2022-06-21,03:48,83853,100.0,large,south_west,205,25,June,2022,Q2
2022-06-21,00:32,67844,20.0,small,south_west,50,25,June,2022,Q2
2022-06-21,11:12,86825,100.0,large,west_midlands,106,25,June,2022,Q2
2022-06-22,01:30,73448,20.0,small,north_east,206,25,June,2022,Q2
2022-06-22,08:23,35690,20.0,small,south_east,46,25,June,2022,Q2
2022-06-22,13:10,93818,100.0,large,west_midlands,99,25,June,2022,Q2
2022-06-22,16:46,71345,20.0,small,greater_london,12,25,June,2022,Q2
2022-06-22,18:27,60204,20.0,small,north_east,279,25,June,2022,Q2
2022-06-23,01:53,15674,20.0,small,greater_london,15,25,June,2022,Q2
2022-06-23,08:50,18842,20.0,small,south_west,116,25,June,2022,Q2
2022-06-23,16:39,94623,100.0,large,south_wales,165,25,June,2022,Q2
2022-06-23,19:25,6408,20.0,small,west_midlands,88,25,June,2022,Q2
2022-06-23,22:03,64694,20.0,small,east_midlands,40,25,June,2022,Q2
2022-06-24,17:32,33184,20.0,small,greater_london,42,25,June,2022,Q2
2022-06-24,11:12,77149,100.0,large,south_west,214,25,June,2022,Q2
2022-06-24,07:09,58012,20.0,small,greater_london,39,25,June,2022,Q2
2022-06-24,03:28,22180,20.0,small,greater_london,23,25,June,2022,Q2
2022-06-25,00:31,52699,20.0,small,greater_london,42,25,June,2022,Q2
2022-06-25,07:25,2829,20.0,small,greater_london,38,25,June,2022,Q2
2022-06-25,11:03,77851,100.0,large,south_east,51,25,June,2022,Q2
2022-06-25,17:49,33823,20.0,small,south_east,51,25,June,2022,Q2
2022-06-25,20:05,76121,100.0,large,greater_london,15,25,June,2022,Q2
2022-06-25,23:37,29069,20.0,small,south_west,54,25,June,2022,Q2
2022-06-26,18:48,25394,20.0,small,north_east,255,25,June,2022,Q2
2022-06-26,03:09,24156,20.0,small,greater_london,5,25,June,2022,Q2
2022-06-26,06:01,92516,100.0,large,greater_london,39,25,June,2022,Q2
2022-06-26,10:30,27042,20.0,small,greater_london,31,25,June,2022,Q2
2022-06-26,14:13,47558,20.0,small,greater_london,16,25,June,2022,Q2
2022-06-26,22:55,89065,100.0,large,north_wales,246,25,June,2022,Q2
2022-06-27,17:44,13398,20.0,small,south_east,78,26,June,2022,Q2
2022-06-27,04:39,8215,20.0,small,greater_london,36,26,June,2022,Q2
2022-06-27,11:26,79250,100.0,large,greater_london,27,26,June,2022,Q2
2022-06-27,01:50,21372,20.0,small,greater_london,19,26,June,2022,Q2
2022-06-27,00:12,94555,100.0,large,south_east,63,26,June,2022,Q2
2022-06-28,01:20,12683,20.0,small,east_midlands,54,26,June,2022,Q2
2022-06-28,08:01,79225,100.0,large,south_west,162,26,June,2022,Q2
2022-06-28,10:01,1892,20.0,small,greater_london,19,26,June,2022,Q2
2022-06-28,17:05,18222,20.0,small,greater_london,34,26,June,2022,Q2
2022-06-28,23:50,38317,20.0,small,west_midlands,85,26,June,2022,Q2
2022-06-29,05:48,24494,20.0,small,north_east,208,26,June,2022,Q2
2022-06-29,13:14,32904,20.0,small,east_midlands,95,26,June,2022,Q2
2022-06-29,14:43,47421,20.0,small,south_east,53,26,June,2022,Q2
2022-06-29,22:30,95879,100.0,large,greater_london,27,26,June,2022,Q2
2022-06-30,21:04,61385,20.0,small,east_midlands,119,26,June,2022,Q2
2022-06-30,16:39,25212,20.0,small,south_east,46,26,June,2022,Q2
2022-06-30,18:45,9803,20.0,small,greater_london,31,26,June,2022,Q2
2022-06-30,13:37,69239,20.0,small,greater_london,19,26,June,2022,Q2
2022-06-30,06:21,16391,20.0,small,south_west,79,26,June,2022,Q2
2022-06-30,14:33,63032,20.0,small,greater_london,48,26,June,2022,Q2
2022-07-01,00:00,29435,20.0,small,greater_london,44,26,July,2022,Q3
2022-07-01,05:59,84064,100.0,large,greater_london,12,26,July,2022,Q3
2022-07-01,11:47,29237,20.0,small,south_east,44,26,July,2022,Q3
2022-07-01,18:17,30706,20.0,small,greater_london,16,26,July,2022,Q3
2022-07-02,23:46,62196,20.0,small,east_midlands,120,26,July,2022,Q3
2022-07-02,18:10,87707,100.0,large,greater_london,30,26,July,2022,Q3
2022-07-02,12:58,22586,20.0,small,north_east,252,26,July,2022,Q3
2022-07-02,02:21,11227,20.0,small,greater_london,35,26,July,2022,Q3
2022-07-02,03:11,84659,100.0,large,south_east,59,26,July,2022,Q3
2022-07-02,00:09,13033,20.0,small,south_west,120,26,July,2022,Q3
2022-07-02,05:49,6165,20.0,small,greater_london,21,26,July,2022,Q3
2022-07-03,19:31,39457,20.0,small,south_east,55,26,July,2022,Q3
2022-07-03,22:45,37163,20.0,small,greater_london,50,26,July,2022,Q3
2022-07-03,20:51,44277,20.0,small,south_east,64,26,July,2022,Q3
2022-07-03,17:52,63153,20.0,small,greater_london,25,26,July,2022,Q3
2022-07-03,08:04,73626,20.0,small,greater_london,27,26,July,2022,Q3
2022-07-03,12:16,14938,20.0,small,south_wales,213,26,July,2022,Q3
2022-07-03,12:04,21434,20.0,small,greater_london,11,26,July,2022,Q3
2022-07-03,14:46,15464,20.0,small,greater_london,9,26,July,2022,Q3
2022-07-03,01:05,30175,20.0,small,south_west,251,26,July,2022,Q3
2022-07-04,00:19,48079,20.0,small,greater_london,45,27,July,2022,Q3
2022-07-04,07:52,30785,20.0,small,south_east,79,27,July,2022,Q3
2022-07-04,10:44,9024,20.0,small,north_wales,216,27,July,2022,Q3
2022-07-04,18:26,70451,20.0,small,greater_london,16,27,July,2022,Q3
2022-07-04,22:52,47711,20.0,small,greater_london,47,27,July,2022,Q3
2022-07-05,10:59,67097,20.0,small,west_midlands,95,27,July,2022,Q3
2022-07-05,09:22,76675,100.0,large,greater_london,24,27,July,2022,Q3
2022-07-05,17:43,25640,20.0,small,north_east,235,27,July,2022,Q3
2022-07-05,00:41,66243,20.0,small,north_wales,239,27,July,2022,Q3
2022-07-05,06:54,46930,20.0,small,north_east,250,27,July,2022,Q3
2022-07-06,00:45,48791,20.0,small,south_east,72,27,July,2022,Q3
2022-07-06,07:07,13713,20.0,small,south_east,57,27,July,2022,Q3
2022-07-06,09:55,91666,100.0,large,south_west,255,27,July,2022,Q3
2022-07-06,13:38,55694,20.0,small,south_east,74,27,July,2022,Q3
2022-07-06,18:45,897,20.0,small,south_west,231,27,July,2022,Q3
2022-07-06,20:25,88891,100.0,large,west_midlands,134,27,July,2022,Q3
2022-07-07,02:41,22610,20.0,small,south_east,76,27,July,2022,Q3
2022-07-07,05:31,11666,20.0,small,south_west,200,27,July,2022,Q3
2022-07-07,12:43,1171,20.0,small,greater_london,14,27,July,2022,Q3
2022-07-07,14:16,94157,100.0,large,greater_london,18,27,July,2022,Q3
2022-07-07,22:13,25237,20.0,small,south_east,66,27,July,2022,Q3
2022-07-08,18:48,98418,100.0,large,greater_london,8,27,July,2022,Q3
2022-07-08,13:18,67340,20.0,small,south_east,64,27,July,2022,Q3
2022-07-08,23:24,91584,100.0,large,north_east,230,27,July,2022,Q3
2022-07-08,00:24,67948,20.0,small,south_east,56,27,July,2022,Q3
2022-07-08,05:34,46801,20.0,small,south_east,76,27,July,2022,Q3
2022-07-09,04:36,25668,20.0,small,greater_london,5,27,July,2022,Q3
2022-07-09,10:47,6145,20.0,small,greater_london,30,27,July,2022,Q3
2022-07-09,13:14,40375,20.0,small,south_west,300,27,July,2022,Q3
2022-07-09,14:36,48962,20.0,small,greater_london,31,27,July,2022,Q3
2022-07-09,18:53,33959,20.0,small,south_wales,217,27,July,2022,Q3
2022-07-09,22:14,91029,100.0,large,east_midlands,102,27,July,2022,Q3
2022-07-10,02:01,20500,20.0,small,east_midlands,98,27,July,2022,Q3
2022-07-10,08:21,65167,20.0,small,south_wales,220,27,July,2022,Q3
2022-07-10,14:26,1103,20.0,small,greater_london,10,27,July,2022,Q3
2022-07-10,18:08,2843,20.0,small,south_west,214,27,July,2022,Q3
2022-07-11,18:51,45877,20.0,small,south_wales,224,28,July,2022,Q3
2022-07-11,18:13,80462,100.0,large,greater_london,13,28,July,2022,Q3
2022-07-11,16:23,22099,20.0,small,north_wales,201,28,July,2022,Q3
2022-07-11,16:59,66305,20.0,small,north_wales,197,28,July,2022,Q3
2022-07-11,05:24,95940,100.0,large,south_wales,186,28,July,2022,Q3
2022-07-11,00:24,56595,20.0,small,south_east,61,28,July,2022,Q3
2022-07-11,11:41,2927,20.0,small,south_east,70,28,July,2022,Q3
2022-07-12,01:23,25159,20.0,small,greater_london,22,28,July,2022,Q3
2022-07-12,09:21,77342,100.0,large,east_midlands,109,28,July,2022,Q3
2022-07-12,14:52,40205,20.0,small,south_east,78,28,July,2022,Q3
2022-07-12,19:08,41305,20.0,small,east_midlands,74,28,July,2022,Q3
2022-07-12,23:20,53907,20.0,small,south_wales,235,28,July,2022,Q3
2022-07-13,01:44,37076,20.0,small,east_midlands,64,28,July,2022,Q3
2022-07-13,04:43,34517,20.0,small,east_midlands,117,28,July,2022,Q3
2022-07-13,10:35,54415,20.0,small,south_wales,234,28,July,2022,Q3
2022-07-13,11:50,34419,20.0,small,south_west,119,28,July,2022,Q3
2022-07-13,19:35,70746,20.0,small,west_midlands,151,28,July,2022,Q3
2022-07-13,23:27,3829,20.0,small,south_east,75,28,July,2022,Q3
2022-07-14,23:28,92820,100.0,large,south_west,200,28,July,2022,Q3
2022-07-14,18:17,20102,20.0,small,south_wales,228,28,July,2022,Q3
2022-07-14,23:20,94454,100.0,large,east_midlands,40,28,July,2022,Q3
2022-07-14,14:17,65785,20.0,small,east_midlands,107,28,July,2022,Q3
2022-07-14,08:43,56214,20.0,small,west_midlands,152,28,July,2022,Q3
2022-07-14,10:17,48807,20.0,small,east_midlands,48,28,July,2022,Q3
2022-07-14,05:37,39858,20.0,small,east_midlands,76,28,July,2022,Q3
2022-07-14,13:41,34262,20.0,small,south_east,67,28,July,2022,Q3
2022-07-15,01:34,36464,20.0,small,south_west,121,28,July,2022,Q3
2022-07-15,07:35,23919,20.0,small,south_east,76,28,July,2022,Q3
2022-07-15,15:21,18609,20.0,small,south_west,215,28,July,2022,Q3
2022-07-15,18:01,64518,20.0,small,north_east,231,28,July,2022,Q3
2022-07-15,20:21,38092,20.0,small,south_east,80,28,July,2022,Q3
2022-07-15,21:29,62861,20.0,small,south_east,55,28,July,2022,Q3
2022-07-16,19:42,79179,100.0,large,south_east,46,28,July,2022,Q3
2022-07-16,14:25,69134,20.0,small,south_west,130,28,July,2022,Q3
2022-07-16,11:15,89906,100.0,large,south_west,203,28,July,2022,Q3
