order_id,customer_id,order_date,order_time,order_revenue,item_serial,box_type,delivery_region,distance_(miles),order_week,order_month,order_year,financial_quarter
1097940,519123,2022-03-26,22:56:00,20.0,73621,small,east_midlands,86,12,March,2022,Q1
1097939,259244,2022-03-26,19:25:00,20.0,14271,small,south_west,112,12,March,2022,Q1
1097936,429558,2022-03-26,06:27:00,20.0,44787,small,greater_london,41,12,March,2022,Q1
1097937,657782,2022-03-26,07:20:00,20.0,55846,small,south_east,63,12,March,2022,Q1
1097938,437185,2022-03-26,12:48:00,20.0,44293,small,south_east,65,12,March,2022,Q1
1097941,233960,2022-03-27,09:15:00,100.0,88851,large,south_east,55,12,March,2022,Q1
1097942,758817,2022-03-27,17:04:00,100.0,92671,large,south_west,48,12,March,2022,Q1
1097943,527960,2022-03-27,22:32:00,100.0,91781,large,greater_london,18,12,March,2022,Q1
1097944,438961,2022-03-28,04:27:00,20.0,46338,small,north_east,286,13,March,2022,Q1
1097945,806218,2022-03-28,08:04:00,20.0,3137,small,south_west,164,13,March,2022,Q1
1097946,694559,2022-03-28,10:14:00,20.0,614,small,south_west,115,13,March,2022,Q1
1097947,229325,2022-03-28,15:48:00,20.0,23587,small,south_east,52,13,March,2022,Q1
1097948,618218,2022-03-28,23:55:00,20.0,43239,small,south_west,126,13,March,2022,Q1
1097952,390144,2022-03-29,21:34:00,20.0,30082,small,south_east,51,13,March,2022,Q1
1097951,368633,2022-03-29,10:56:00,20.0,40511,small,south_west,121,13,March,2022,Q1
1097949,815432,2022-03-29,04:36:00,100.0,96258,large,south_west,139,13,March,2022,Q1
1097950,828695,2022-03-29,09:37:00,20.0,60092,small,south_wales,211,13,March,2022,Q1
1097953,245453,2022-03-30,00:49:00,20.0,48135,small,south_east,69,13,March,2022,Q1
1097954,798697,2022-03-30,07:53:00,100.0,99965,large,east_midlands,44,13,March,2022,Q1
1097955,845491,2022-03-30,19:02:00,20.0,51034,small,north_wales,252,13,March,2022,Q1
1097956,774000,2022-03-30,21:10:00,20.0,26818,small,greater_london,40,13,March,2022,Q1
1097957,735253,2022-03-31,06:53:00,20.0,58639,small,greater_london,45,13,March,2022,Q1
1097958,131229,2022-03-31,17:25:00,20.0,49604,small,greater_london,25,13,March,2022,Q1
1097959,447094,2022-03-31,20:35:00,20.0,18351,small,south_east,70,13,March,2022,Q1
1097962,370089,2022-04-01,22:54:00,100.0,75347,large,south_wales,159,13,April,2022,Q2
1097960,550922,2022-04-01,07:43:00,20.0,8634,small,greater_london,39,13,April,2022,Q2
1097961,597000,2022-04-01,19:16:00,20.0,4440,small,greater_london,36,13,April,2022,Q2
1097964,104011,2022-04-02,13:31:00,100.0,82515,large,south_west,153,13,April,2022,Q2
1097965,922571,2022-04-02,18:13:00,20.0,7328,small,south_wales,215,13,April,2022,Q2
1097963,289850,2022-04-02,10:06:00,100.0,75160,large,greater_london,25,13,April,2022,Q2
1097968,148489,2022-04-03,17:37:00,20.0,60874,small,north_wales,160,13,April,2022,Q2
1097966,983647,2022-04-03,05:21:00,20.0,32852,small,south_east,60,13,April,2022,Q2
1097967,571477,2022-04-03,06:28:00,100.0,82230,large,south_wales,238,13,April,2022,Q2
1097969,508481,2022-04-04,05:14:00,20.0,49349,small,north_east,262,14,April,2022,Q2
1097970,706885,2022-04-04,07:22:00,20.0,41394,small,greater_london,28,14,April,2022,Q2
1097971,626146,2022-04-04,17:49:00,100.0,80467,large,south_east,80,14,April,2022,Q2
1097972,114480,2022-04-05,05:45:00,20.0,1435,small,east_midlands,68,14,April,2022,Q2
1097973,616877,2022-04-05,11:14:00,20.0,56075,small,greater_london,10,14,April,2022,Q2
1097974,333021,2022-04-05,12:11:00,20.0,29921,small,south_wales,248,14,April,2022,Q2
1097975,283077,2022-04-05,18:10:00,100.0,82817,large,west_midlands,160,14,April,2022,Q2
1097976,528766,2022-04-06,04:19:00,100.0,97488,large,south_wales,143,14,April,2022,Q2
1097977,252060,2022-04-06,15:49:00,100.0,84397,large,east_midlands,57,14,April,2022,Q2
1097978,885809,2022-04-07,03:39:00,20.0,59904,small,south_east,57,14,April,2022,Q2
1097979,889031,2022-04-07,07:39:00,20.0,5560,small,greater_london,23,14,April,2022,Q2
1097980,770548,2022-04-07,12:49:00,20.0,3757,small,greater_london,10,14,April,2022,Q2
1097981,394064,2022-04-07,18:43:00,20.0,43210,small,west_midlands,97,14,April,2022,Q2
1097984,181264,2022-04-08,20:29:00,100.0,93681,large,greater_london,23,14,April,2022,Q2
1097982,104011,2022-04-08,01:15:00,20.0,56051,small,east_midlands,99,14,April,2022,Q2
1097983,355751,2022-04-08,11:38:00,100.0,89722,large,north_east,280,14,April,2022,Q2
1097985,388283,2022-04-09,07:30:00,100.0,84645,large,east_midlands,41,14,April,2022,Q2
1097986,851994,2022-04-09,15:21:00,20.0,47217,small,south_wales,236,14,April,2022,Q2
1097987,226933,2022-04-09,22:15:00,20.0,38207,small,greater_london,24,14,April,2022,Q2
1097988,226745,2022-04-10,08:58:00,20.0,61380,small,greater_london,17,14,April,2022,Q2
1097989,556682,2022-04-10,11:08:00,20.0,65524,small,south_east,54,14,April,2022,Q2
1097990,273530,2022-04-10,14:06:00,20.0,16418,small,south_east,69,14,April,2022,Q2
1097991,928454,2022-04-10,15:51:00,100.0,78676,large,south_east,57,14,April,2022,Q2
1097992,216508,2022-04-10,21:58:00,20.0,29011,small,south_west,202,14,April,2022,Q2
1097993,448417,2022-04-11,04:38:00,20.0,24050,small,greater_london,48,15,April,2022,Q2
1097994,553486,2022-04-11,05:51:00,100.0,83251,large,greater_london,38,15,April,2022,Q2
1097995,704619,2022-04-11,09:23:00,20.0,58566,small,west_midlands,149,15,April,2022,Q2
1097996,214289,2022-04-11,17:06:00,20.0,33677,small,south_west,253,15,April,2022,Q2
1097999,723978,2022-04-12,16:12:00,100.0,92144,large,south_east,48,15,April,2022,Q2
1097997,560095,2022-04-12,01:58:00,20.0,40261,small,greater_london,20,15,April,2022,Q2
1097998,103222,2022-04-12,09:27:00,20.0,589,small,greater_london,21,15,April,2022,Q2
1098000,644838,2022-04-13,02:09:00,20.0,63849,small,south_east,77,15,April,2022,Q2
1098001,345940,2022-04-13,04:07:00,20.0,20151,small,south_east,48,15,April,2022,Q2
1098002,335253,2022-04-13,11:35:00,20.0,51017,small,south_west,207,15,April,2022,Q2
1098003,103222,2022-04-13,22:55:00,20.0,48,small,greater_london,22,15,April,2022,Q2
1098004,104011,2022-04-14,04:19:00,20.0,31608,small,south_west,200,15,April,2022,Q2
1098005,748166,2022-04-14,14:54:00,20.0,73991,small,south_east,54,15,April,2022,Q2
1098006,390694,2022-04-14,23:06:00,20.0,30535,small,south_east,79,15,April,2022,Q2
1098007,976471,2022-04-15,07:23:00,20.0,70062,small,east_midlands,113,15,April,2022,Q2
1098008,263238,2022-04-15,18:22:00,20.0,63986,small,south_east,49,15,April,2022,Q2
1098009,699645,2022-04-15,20:01:00,20.0,38107,small,greater_london,32,15,April,2022,Q2
1098011,928388,2022-04-16,08:31:00,20.0,10791,small,south_east,70,15,April,2022,Q2
1098012,597930,2022-04-16,20:21:00,20.0,22660,small,south_west,120,15,April,2022,Q2
1098010,994547,2022-04-16,03:28:00,20.0,35782,small,west_midlands,127,15,April,2022,Q2
1098013,578687,2022-04-17,06:45:00,20.0,68342,small,south_east,47,15,April,2022,Q2
1098014,666603,2022-04-17,13:29:00,20.0,43300,small,south_east,46,15,April,2022,Q2
1098015,557467,2022-04-17,22:52:00,20.0,74615,small,greater_london,39,15,April,2022,Q2
1098016,470657,2022-04-18,10:25:00,20.0,41665,small,south_west,155,16,April,2022,Q2
1098017,267514,2022-04-18,12:24:00,100.0,78272,large,south_west,69,16,April,2022,Q2
1098018,297541,2022-04-18,18:52:00,20.0,62694,small,north_east,223,16,April,2022,Q2
1098019,352812,2022-04-18,20:44:00,100.0,99951,large,greater_london,25,16,April,2022,Q2
1098020,104011,2022-04-18,23:39:00,20.0,55853,small,south_west,105,16,April,2022,Q2
1098022,103222,2022-04-19,06:54:00,20.0,45069,small,greater_london,37,16,April,2022,Q2
1098023,320471,2022-04-19,14:33:00,20.0,10714,small,south_west,199,16,April,2022,Q2
1098021,103222,2022-04-19,05:26:00,100.0,98825,large,south_east,55,16,April,2022,Q2
1098024,322851,2022-04-19,15:45:00,20.0,72019,small,south_west,229,16,April,2022,Q2
1098029,103222,2022-04-20,22:21:00,20.0,34046,small,east_midlands,94,16,April,2022,Q2
1098028,104011,2022-04-20,18:16:00,100.0,97492,large,greater_london,41,16,April,2022,Q2
1098027,304384,2022-04-20,08:41:00,20.0,11089,small,greater_london,16,16,April,2022,Q2
1098026,413652,2022-04-20,06:10:00,100.0,89485,large,south_west,109,16,April,2022,Q2
1098025,104011,2022-04-20,00:36:00,20.0,14620,small,south_west,262,16,April,2022,Q2
1098030,407455,2022-04-21,05:25:00,20.0,58111,small,greater_london,45,16,April,2022,Q2
1098031,218713,2022-04-21,11:18:00,100.0,98779,large,south_west,56,16,April,2022,Q2
1098032,426647,2022-04-21,18:47:00,20.0,33281,small,greater_london,37,16,April,2022,Q2
1098033,103222,2022-04-22,04:06:00,20.0,59143,small,greater_london,19,16,April,2022,Q2
1098034,598469,2022-04-22,13:18:00,20.0,911,small,south_wales,238,16,April,2022,Q2
1098035,665876,2022-04-22,17:29:00,20.0,73259,small,greater_london,39,16,April,2022,Q2
1098036,845686,2022-04-23,01:41:00,20.0,8924,small,south_west,145,16,April,2022,Q2
1098037,423135,2022-04-23,10:39:00,100.0,91107,large,south_west,179,16,April,2022,Q2
1098038,598744,2022-04-23,14:05:00,100.0,82197,large,south_wales,169,16,April,2022,Q2
1098039,237959,2022-04-23,22:49:00,20.0,63863,small,greater_london,43,16,April,2022,Q2
1098042,539594,2022-04-24,20:47:00,100.0,96414,large,south_west,85,16,April,2022,Q2
1098043,572543,2022-04-24,22:40:00,20.0,39866,small,south_east,45,16,April,2022,Q2
1098040,194807,2022-04-24,08:17:00,20.0,44012,small,south_east,67,16,April,2022,Q2
1098041,634201,2022-04-24,12:06:00,20.0,3040,small,south_east,49,16,April,2022,Q2
1098044,402626,2022-04-25,06:09:00,100.0,81905,large,east_midlands,93,17,April,2022,Q2
1098045,459959,2022-04-25,10:35:00,20.0,54094,small,greater_london,22,17,April,2022,Q2
1098046,104011,2022-04-25,15:34:00,20.0,41092,small,north_wales,223,17,April,2022,Q2
1098047,103222,2022-04-26,00:11:00,20.0,71402,small,south_east,44,17,April,2022,Q2
1098048,759455,2022-04-26,10:17:00,20.0,44600,small,north_wales,230,17,April,2022,Q2
1098049,102653,2022-04-26,20:08:00,100.0,80469,large,south_west,124,17,April,2022,Q2
1098052,674085,2022-04-27,20:05:00,20.0,61300,small,west_midlands,102,17,April,2022,Q2
1098050,516952,2022-04-27,04:54:00,20.0,72131,small,greater_london,39,17,April,2022,Q2
1098051,220618,2022-04-27,09:34:00,20.0,61218,small,north_east,223,17,April,2022,Q2
1098053,964531,2022-04-28,02:06:00,20.0,61062,small,east_midlands,114,17,April,2022,Q2
1098054,975255,2022-04-28,13:16:00,20.0,54099,small,greater_london,24,17,April,2022,Q2
1098055,862527,2022-04-28,17:20:00,100.0,93393,large,south_east,69,17,April,2022,Q2
1098056,695052,2022-04-28,20:15:00,20.0,41007,small,south_east,74,17,April,2022,Q2
1098060,515991,2022-04-29,21:44:00,20.0,61801,small,greater_london,47,17,April,2022,Q2
1098059,279507,2022-04-29,12:02:00,20.0,40398,small,east_midlands,54,17,April,2022,Q2
1098057,104011,2022-04-29,03:09:00,20.0,36086,small,south_east,78,17,April,2022,Q2
1098058,871939,2022-04-29,06:27:00,20.0,63255,small,greater_london,46,17,April,2022,Q2
1098061,597489,2022-04-30,02:22:00,20.0,41679,small,north_east,237,17,April,2022,Q2
1098062,480862,2022-04-30,07:30:00,20.0,28235,small,south_wales,190,17,April,2022,Q2
1098063,728502,2022-04-30,14:03:00,20.0,43597,small,south_west,62,17,April,2022,Q2
1098064,216272,2022-04-30,14:38:00,20.0,38678,small,north_east,195,17,April,2022,Q2
1098065,178978,2022-04-30,19:39:00,100.0,92579,large,greater_london,27,17,April,2022,Q2
1098066,521175,2022-04-30,23:09:00,20.0,8378,small,south_east,75,17,April,2022,Q2
1098067,104011,2022-05-01,08:39:00,20.0,67129,small,west_midlands,131,17,May,2022,Q2
1098068,157565,2022-05-01,19:20:00,20.0,46119,small,east_midlands,72,17,May,2022,Q2
1098072,215112,2022-05-02,19:50:00,100.0,83495,large,south_east,46,18,May,2022,Q2
1098069,481715,2022-05-02,05:07:00,20.0,39687,small,south_east,47,18,May,2022,Q2
1098070,427041,2022-05-02,16:20:00,20.0,26087,small,south_wales,172,18,May,2022,Q2
1098071,473330,2022-05-02,18:29:00,100.0,84347,large,north_east,213,18,May,2022,Q2
1098077,104011,2022-05-03,23:18:00,20.0,64957,small,south_east,71,18,May,2022,Q2
1098076,810325,2022-05-03,21:45:00,100.0,87528,large,greater_london,22,18,May,2022,Q2
1098073,912946,2022-05-03,01:26:00,20.0,34383,small,south_west,240,18,May,2022,Q2
1098074,468923,2022-05-03,06:35:00,20.0,24353,small,south_east,57,18,May,2022,Q2
1098075,103222,2022-05-03,17:11:00,20.0,27576,small,north_east,225,18,May,2022,Q2
1098078,174908,2022-05-04,02:07:00,20.0,54023,small,south_west,111,18,May,2022,Q2
1098079,972901,2022-05-04,04:37:00,100.0,97640,large,south_east,67,18,May,2022,Q2
1098080,966725,2022-05-04,12:08:00,20.0,69850,small,greater_london,25,18,May,2022,Q2
1098081,641061,2022-05-04,22:17:00,100.0,77088,large,greater_london,36,18,May,2022,Q2
1098083,490724,2022-05-05,21:19:00,20.0,72155,small,south_west,242,18,May,2022,Q2
1098082,643889,2022-05-05,10:16:00,100.0,75276,large,greater_london,26,18,May,2022,Q2
1098085,881955,2022-05-06,09:04:00,20.0,50506,small,east_midlands,113,18,May,2022,Q2
1098086,520983,2022-05-06,10:43:00,20.0,60019,small,south_east,61,18,May,2022,Q2
1098084,735630,2022-05-06,08:37:00,20.0,4689,small,greater_london,7,18,May,2022,Q2
1098087,292159,2022-05-06,22:05:00,20.0,48987,small,south_west,72,18,May,2022,Q2
1098092,790995,2022-05-07,21:19:00,20.0,30067,small,south_west,197,18,May,2022,Q2
1098093,541159,2022-05-07,23:41:00,20.0,53141,small,south_east,72,18,May,2022,Q2
1098091,270311,2022-05-07,15:54:00,100.0,99849,large,greater_london,49,18,May,2022,Q2
1098090,514957,2022-05-07,14:15:00,100.0,82343,large,south_west,137,18,May,2022,Q2
1098089,761791,2022-05-07,08:45:00,100.0,97274,large,south_wales,238,18,May,2022,Q2
1098088,700113,2022-05-07,01:41:00,20.0,20263,small,south_west,230,18,May,2022,Q2
1098094,371028,2022-05-08,10:57:00,20.0,11241,small,south_east,57,18,May,2022,Q2
1098095,966022,2022-05-08,15:29:00,100.0,90951,large,south_east,46,18,May,2022,Q2
1098096,649112,2022-05-08,19:09:00,20.0,314,small,south_east,77,18,May,2022,Q2
1098097,103222,2022-05-08,22:29:00,20.0,49624,small,east_midlands,40,18,May,2022,Q2
1098098,184071,2022-05-09,08:01:00,100.0,77229,large,south_east,67,19,May,2022,Q2
1098099,752202,2022-05-09,14:52:00,20.0,38037,small,south_wales,153,19,May,2022,Q2
1098100,715579,2022-05-09,21:42:00,20.0,5400,small,south_west,201,19,May,2022,Q2
1098101,475212,2022-05-10,04:09:00,20.0,37810,small,south_west,296,19,May,2022,Q2
1098102,711815,2022-05-10,14:58:00,20.0,43528,small,south_west,287,19,May,2022,Q2
1098103,103222,2022-05-10,20:23:00,20.0,9325,small,south_west,182,19,May,2022,Q2
1098105,937889,2022-05-11,14:32:00,20.0,72225,small,south_west,84,19,May,2022,Q2
1098104,211866,2022-05-11,03:33:00,100.0,94197,large,greater_london,23,19,May,2022,Q2
1098106,649224,2022-05-12,02:15:00,20.0,21583,small,south_east,60,19,May,2022,Q2
1098107,470482,2022-05-12,14:02:00,20.0,71536,small,north_east,258,19,May,2022,Q2
1098108,904594,2022-05-12,15:35:00,20.0,38808,small,greater_london,40,19,May,2022,Q2
1098109,399076,2022-05-12,23:06:00,20.0,58484,small,east_midlands,99,19,May,2022,Q2
1098110,289865,2022-05-13,10:51:00,100.0,80939,large,south_east,56,19,May,2022,Q2
1098111,517719,2022-05-13,12:49:00,100.0,82043,large,greater_london,27,19,May,2022,Q2
1098112,217836,2022-05-13,21:59:00,20.0,28095,small,south_east,43,19,May,2022,Q2
1098117,142216,2022-05-14,23:58:00,20.0,70739,small,north_east,180,19,May,2022,Q2
1098113,226569,2022-05-14,02:41:00,20.0,23126,small,south_east,60,19,May,2022,Q2
1098114,312566,2022-05-14,06:23:00,20.0,62171,small,south_west,127,19,May,2022,Q2
1098115,908462,2022-05-14,08:06:00,20.0,36337,small,south_east,61,19,May,2022,Q2
1098116,290722,2022-05-14,12:05:00,20.0,49630,small,south_west,103,19,May,2022,Q2
1098119,994301,2022-05-15,11:20:00,20.0,40666,small,greater_london,47,19,May,2022,Q2
1098120,384643,2022-05-15,22:13:00,100.0,86047,large,greater_london,20,19,May,2022,Q2
1098118,659963,2022-05-15,07:52:00,100.0,96153,large,north_east,205,19,May,2022,Q2
1098121,877135,2022-05-16,10:10:00,20.0,26715,small,east_midlands,97,20,May,2022,Q2
1098122,452606,2022-05-16,16:21:00,100.0,91809,large,greater_london,39,20,May,2022,Q2
1098123,585909,2022-05-17,00:46:00,100.0,77623,large,south_wales,146,20,May,2022,Q2
1098124,788857,2022-05-17,02:21:00,20.0,47276,small,south_east,54,20,May,2022,Q2
1098125,524142,2022-05-17,12:52:00,20.0,35328,small,south_east,68,20,May,2022,Q2
1098126,474319,2022-05-17,23:05:00,20.0,34546,small,east_midlands,78,20,May,2022,Q2
1098127,639861,2022-05-18,05:07:00,20.0,38961,small,east_midlands,56,20,May,2022,Q2
1098128,471178,2022-05-18,08:12:00,20.0,57877,small,south_east,75,20,May,2022,Q2
1098129,441201,2022-05-18,14:40:00,100.0,89024,large,greater_london,7,20,May,2022,Q2
1098130,698920,2022-05-18,23:44:00,100.0,90674,large,south_east,63,20,May,2022,Q2
1098131,945976,2022-05-18,23:52:00,20.0,29315,small,south_east,78,20,May,2022,Q2
1098134,104011,2022-05-19,14:15:00,20.0,3887,small,south_east,75,20,May,2022,Q2
1098135,194999,2022-05-19,17:09:00,20.0,70039,small,south_wales,198,20,May,2022,Q2
1098133,921719,2022-05-19,07:15:00,20.0,54037,small,south_wales,158,20,May,2022,Q2
1098132,559519,2022-05-19,02:42:00,20.0,56194,small,west_midlands,148,20,May,2022,Q2
1098136,644078,2022-05-20,03:39:00,20.0,1318,small,west_midlands,105,20,May,2022,Q2
1098137,398203,2022-05-20,10:46:00,20.0,37623,small,greater_london,21,20,May,2022,Q2
1098138,228437,2022-05-20,16:51:00,20.0,47407,small,south_wales,196,20,May,2022,Q2
1098139,658894,2022-05-20,19:03:00,20.0,18375,small,greater_london,33,20,May,2022,Q2
1098140,104011,2022-05-20,22:20:00,100.0,87999,large,south_east,46,20,May,2022,Q2
1098141,891970,2022-05-21,08:13:00,20.0,56981,small,north_east,210,20,May,2022,Q2
1098142,917149,2022-05-21,12:02:00,20.0,64065,small,south_wales,216,20,May,2022,Q2
1098143,552814,2022-05-21,16:29:00,100.0,86725,large,south_east,65,20,May,2022,Q2
1098144,788945,2022-05-22,01:21:00,20.0,35801,small,north_wales,238,20,May,2022,Q2
1098145,764983,2022-05-22,09:18:00,20.0,52618,small,south_wales,217,20,May,2022,Q2
1098146,230335,2022-05-22,15:10:00,20.0,42779,small,south_east,73,20,May,2022,Q2
1098147,104011,2022-05-22,19:31:00,100.0,95790,large,south_east,60,20,May,2022,Q2
1098152,103222,2022-05-23,17:07:00,20.0,40510,small,south_east,49,21,May,2022,Q2
1098151,269901,2022-05-23,13:24:00,100.0,80348,large,east_midlands,112,21,May,2022,Q2
1098153,327831,2022-05-23,19:51:00,20.0,11264,small,south_east,43,21,May,2022,Q2
1098149,216268,2022-05-23,08:53:00,100.0,99764,large,greater_london,11,21,May,2022,Q2
1098150,494518,2022-05-23,13:07:00,100.0,90023,large,south_east,67,21,May,2022,Q2
1098148,389701,2022-05-23,05:11:00,20.0,62989,small,south_east,49,21,May,2022,Q2
1098154,104011,2022-05-24,06:20:00,20.0,66750,small,east_midlands,63,21,May,2022,Q2
1098155,765757,2022-05-24,12:44:00,20.0,60875,small,greater_london,12,21,May,2022,Q2
1098156,401175,2022-05-24,20:40:00,20.0,29681,small,south_east,43,21,May,2022,Q2
1098157,946788,2022-05-25,06:08:00,20.0,12426,small,greater_london,9,21,May,2022,Q2
1098158,216585,2022-05-25,14:49:00,20.0,59460,small,greater_london,18,21,May,2022,Q2
1098159,963533,2022-05-25,23:57:00,20.0,57208,small,east_midlands,113,21,May,2022,Q2
1098160,399544,2022-05-26,07:41:00,20.0,16978,small,greater_london,25,21,May,2022,Q2
1098161,352409,2022-05-26,09:09:00,20.0,37485,small,south_east,67,21,May,2022,Q2
1098162,380757,2022-05-26,12:03:00,20.0,39725,small,south_east,76,21,May,2022,Q2
1098163,747431,2022-05-26,14:42:00,100.0,89748,large,south_wales,246,21,May,2022,Q2
1098164,909446,2022-05-26,19:15:00,20.0,15051,small,east_midlands,62,21,May,2022,Q2
1098165,572442,2022-05-26,21:45:00,100.0,88318,large,east_midlands,120,21,May,2022,Q2
1098167,921450,2022-05-27,07:04:00,20.0,66146,small,south_east,65,21,May,2022,Q2
1098169,662751,2022-05-27,22:26:00,20.0,72866,small,south_wales,206,21,May,2022,Q2
1098166,175548,2022-05-27,04:15:00,20.0,1977,small,east_midlands,62,21,May,2022,Q2
1098168,642067,2022-05-27,13:34:00,20.0,70691,small,greater_london,38,21,May,2022,Q2
1098170,104011,2022-05-28,03:33:00,20.0,66655,small,south_east,79,21,May,2022,Q2
1098171,359032,2022-05-28,04:24:00,20.0,27663,small,greater_london,47,21,May,2022,Q2
1098172,712327,2022-05-28,04:32:00,100.0,91431,large,east_midlands,84,21,May,2022,Q2
1098173,104011,2022-05-28,11:03:00,20.0,3737,small,south_wales,193,21,May,2022,Q2
1098174,497038,2022-05-28,21:38:00,20.0,4823,small,south_east,44,21,May,2022,Q2
1098175,336983,2022-05-29,07:56:00,20.0,50047,small,greater_london,36,21,May,2022,Q2
1098176,726933,2022-05-29,09:43:00,20.0,65498,small,greater_london,7,21,May,2022,Q2
1098177,629037,2022-05-29,15:11:00,20.0,51423,small,south_east,41,21,May,2022,Q2
1098178,195812,2022-05-29,17:23:00,20.0,54719,small,south_east,66,21,May,2022,Q2
1098179,563933,2022-05-29,20:23:00,20.0,30977,small,greater_london,38,21,May,2022,Q2
1098180,103222,2022-05-29,23:02:00,20.0,43115,small,east_midlands,99,21,May,2022,Q2
1098184,130841,2022-05-30,14:08:00,100.0,97182,large,greater_london,49,22,May,2022,Q2
1098185,878591,2022-05-30,17:29:00,20.0,63137,small,greater_london,50,22,May,2022,Q2
1098183,820606,2022-05-30,10:45:00,20.0,48491,small,greater_london,21,22,May,2022,Q2
1098181,572084,2022-05-30,07:17:00,20.0,65991,small,greater_london,14,22,May,2022,Q2
1098182,711030,2022-05-30,10:42:00,100.0,79120,large,south_wales,147,22,May,2022,Q2
1098186,382201,2022-05-31,04:30:00,20.0,70179,small,east_midlands,66,22,May,2022,Q2
1098187,995273,2022-05-31,15:41:00,100.0,96031,large,greater_london,27,22,May,2022,Q2
1098188,635450,2022-06-01,01:11:00,20.0,26712,small,south_west,255,22,June,2022,Q2
1098189,273378,2022-06-01,08:11:00,100.0,83002,large,south_wales,234,22,June,2022,Q2
1098190,412787,2022-06-01,09:48:00,100.0,86832,large,east_midlands,72,22,June,2022,Q2
1098191,103222,2022-06-01,12:39:00,20.0,67067,small,south_west,69,22,June,2022,Q2
1098192,643027,2022-06-01,17:27:00,20.0,62294,small,east_midlands,99,22,June,2022,Q2
1098193,275100,2022-06-01,19:40:00,20.0,46516,small,south_west,291,22,June,2022,Q2
1098194,504074,2022-06-01,20:34:00,20.0,59318,small,south_wales,194,22,June,2022,Q2
1098200,637693,2022-06-02,22:49:00,20.0,36208,small,south_east,54,22,June,2022,Q2
1098198,145492,2022-06-02,13:31:00,100.0,93168,large,south_west,288,22,June,2022,Q2
1098199,485787,2022-06-02,16:50:00,100.0,85729,large,north_wales,163,22,June,2022,Q2
1098196,652557,2022-06-02,06:38:00,20.0,71559,small,greater_london,17,22,June,2022,Q2
1098195,103222,2022-06-02,02:33:00,100.0,81012,large,greater_london,22,22,June,2022,Q2
1098197,226443,2022-06-02,08:25:00,20.0,53243,small,south_east,78,22,June,2022,Q2
1098207,277008,2022-06-03,22:02:00,20.0,59419,small,south_east,65,22,June,2022,Q2
1098205,422881,2022-06-03,16:24:00,20.0,62322,small,south_west,163,22,June,2022,Q2
1098204,901582,2022-06-03,10:59:00,100.0,86105,large,south_east,67,22,June,2022,Q2
1098206,308041,2022-06-03,19:40:00,20.0,3444,small,north_east,177,22,June,2022,Q2
1098202,852523,2022-06-03,04:21:00,20.0,32982,small,east_midlands,49,22,June,2022,Q2
1098201,723256,2022-06-03,02:54:00,20.0,30461,small,south_east,56,22,June,2022,Q2
1098203,876028,2022-06-03,05:20:00,100.0,78462,large,south_west,257,22,June,2022,Q2
1098208,673391,2022-06-04,05:31:00,100.0,75899,large,south_wales,235,22,June,2022,Q2
1098209,218941,2022-06-04,10:55:00,20.0,4624,small,south_east,58,22,June,2022,Q2
1098210,103222,2022-06-04,12:23:00,20.0,43134,small,south_east,49,22,June,2022,Q2
1098211,199511,2022-06-04,15:43:00,20.0,45369,small,greater_london,40,22,June,2022,Q2
1098212,816366,2022-06-04,19:24:00,20.0,63166,small,east_midlands,83,22,June,2022,Q2
1098213,389664,2022-06-04,22:39:00,20.0,65040,small,greater_london,35,22,June,2022,Q2
1098218,978903,2022-06-05,19:12:00,100.0,85031,large,greater_london,42,22,June,2022,Q2
1098217,666869,2022-06-05,11:36:00,20.0,56485,small,south_wales,230,22,June,2022,Q2
1098215,120788,2022-06-05,04:38:00,20.0,68124,small,greater_london,47,22,June,2022,Q2
1098214,103222,2022-06-05,00:51:00,100.0,75329,large,west_midlands,100,22,June,2022,Q2
1098216,562186,2022-06-05,05:07:00,100.0,97504,large,south_east,43,22,June,2022,Q2
1098219,941836,2022-06-06,01:14:00,20.0,1399,small,greater_london,19,23,June,2022,Q2
1098220,527239,2022-06-06,05:51:00,20.0,55610,small,south_east,64,23,June,2022,Q2
1098221,540560,2022-06-06,06:07:00,20.0,16062,small,south_east,75,23,June,2022,Q2
1098222,606026,2022-06-06,12:17:00,20.0,69293,small,greater_london,36,23,June,2022,Q2
1098223,869807,2022-06-06,15:44:00,20.0,40532,small,south_wales,220,23,June,2022,Q2
1098224,846355,2022-06-06,19:33:00,20.0,29269,small,greater_london,20,23,June,2022,Q2
1098229,796818,2022-06-07,22:42:00,20.0,4032,small,south_west,110,23,June,2022,Q2
1098227,104011,2022-06-07,08:03:00,20.0,27353,small,east_midlands,72,23,June,2022,Q2
1098228,103222,2022-06-07,14:51:00,20.0,3744,small,greater_london,14,23,June,2022,Q2
1098225,701337,2022-06-07,00:48:00,100.0,94932,large,south_east,46,23,June,2022,Q2
1098226,240216,2022-06-07,05:30:00,20.0,1937,small,east_midlands,116,23,June,2022,Q2
1098230,905072,2022-06-08,03:17:00,20.0,18939,small,greater_london,28,23,June,2022,Q2
1098231,150029,2022-06-08,03:51:00,20.0,37398,small,south_wales,219,23,June,2022,Q2
1098232,406616,2022-06-08,10:59:00,20.0,64257,small,greater_london,17,23,June,2022,Q2
1098233,138658,2022-06-08,17:01:00,100.0,89401,large,south_west,204,23,June,2022,Q2
